fund_name,stock_name,sector,holding_pct,market_cap,fund_category
Kotak Flexi Cap Fund,Torrent Power Ltd.,Integrated power utilities,0.31,Mid Cap,Flexi Cap
Kotak Flexi Cap Fund,Swiggy Ltd.,E-retail/ e-commerce,0.2,Other,Flexi Cap
Kotak Flexi Cap Fund,GlaxoSmithKline Pharmaceuticals Ltd.,Pharmaceuticals,0.18,Mid Cap,Flexi Cap
Kotak Flexi Cap Fund,Indraprastha Gas Ltd.,Lpg/cng/png/lng supplier,0.02,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,ICICI Bank Ltd.,Private sector bank,6.48,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,HDFC Bank Ltd.,Private sector bank,3.89,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Kotak Mahindra Bank Ltd.,Private sector bank,3.8,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Infosys Ltd.,Computers - software & consulting,3.18,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Reliance Industries Ltd.,Refineries & marketing,3.16,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,State Bank Of India,Public sector bank,3.0,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,HCL Technologies Limited,Computers - software & consulting,2.26,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Bharat Forge Ltd.,Castings & forgings,2.14,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Hindalco Industries Ltd.,Aluminium,2.06,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Godrej Consumer Products Ltd,Personal care,2.05,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Bharti Airtel Ltd.,Telecom - cellular & fixed line services,2.04,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Axis Bank Ltd.,Private sector bank,1.92,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,SBI Life Insurance Co Ltd.,Life insurance,1.85,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Mahindra & Mahindra Ltd.,Passenger cars & utility vehicles,1.8,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Larsen & Toubro Ltd.,Civil construction,1.73,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Jindal Steel Ltd.,Iron & steel products,1.71,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Lenskart Solutions Ltd.,Speciality retail,1.68,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Federal Bank Ltd.,Private sector bank,1.67,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Maruti Suzuki India Ltd.,Passenger cars & utility vehicles,1.65,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Bajaj Finserv Ltd,Holding company,1.59,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Tata Consumer Products Ltd.,Tea & coffee,1.53,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Tech Mahindra Ltd.,Computers - software & consulting,1.52,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,ICICI Lombard General Insurance Co Ltd.,General insurance,1.51,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Sona BLW Precision Forgings Ltd.,Auto components & equipments,1.48,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Ather Energy Ltd.,2/3 wheelers,1.41,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Apollo Hospitals Enterprises Ltd.,Hospital,1.4,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Radico Khaitan Ltd.,Breweries & distilleries,1.33,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Persistent Systems Ltd.,Computers - software & consulting,1.27,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Bajaj Auto Ltd.,2/3 wheelers,1.23,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Mankind Pharma Ltd.,Pharmaceuticals,1.22,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,United Spirits Ltd.,Breweries & distilleries,1.21,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Hindustan Petroleum Corporation Ltd.,Refineries & marketing,1.21,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Grasim Industries Limited,Cement & cement products,1.2,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,SRF Ltd.,Specialty chemicals,1.17,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,CG Power and Industrial Solutions Ltd.,Heavy electrical equipment,1.15,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,APL Apollo Tubes Ltd.,Iron & steel products,1.15,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Sun Pharmaceutical Industries Ltd.,Pharmaceuticals,1.1,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Avenue Supermarts Ltd.,Diversified retail,1.1,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Exide Industries Ltd.,Auto components & equipments,1.09,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Atul Ltd.,Specialty chemicals,1.08,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Au Small Finance Bank Ltd.,Other bank,1.05,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,GMR Airports Ltd.,Airport & airport services,1.04,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Max Financial Services Ltd.,Life insurance,1.04,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,R R Kabel Ltd.,Cables - electricals,1.04,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Cholamandalam Investment & Finance Co. Ltd.,Non banking financial company (nbfc),1.02,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Eternal Ltd.,E-retail/ e-commerce,0.98,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,V-Guard Industries Ltd.,Household appliances,0.97,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Meesho Ltd.,E-retail/ e-commerce,0.97,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,DR. LAL PATHLABS Ltd.,Healthcare service provider,0.94,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Adani Ports And Special Economic Zone Ltd.,Port & port services,0.93,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Angel One Ltd.,Stockbroking & allied,0.88,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Shriram Finance Ltd.,Non banking financial company (nbfc),0.86,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Vinati Organics Ltd.,Specialty chemicals,0.85,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Cummins India Ltd.,Compressors  pumps & diesel engines,0.84,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,WABCO India Ltd.,Auto components & equipments,0.83,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Welspun Corp Ltd.,Iron & steel products,0.8,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,SBFC Finance Ltd.,Non banking financial company (nbfc),0.62,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Havells India Ltd.,Consumer electronics,0.59,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Sumitomo Chemical India Private Ltd.,Pesticides & agrochemicals,0.55,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Sobha Ltd.,Residential  commercial projects,0.54,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Whirlpool Of India Ltd.,Household appliances,0.53,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Amagi Media Labs Ltd.,It enabled services,0.53,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Metropolis Healthcare Ltd.,Healthcare service provider,0.53,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Pi Industries Ltd.,Pesticides & agrochemicals,0.48,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Asian Paints (india) Ltd.,Paints,0.47,Large Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Sai Life Sciences Ltd.,Petrochemicals,0.44,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Tube Investments Of India Ltd.,Auto components & equipments,0.39,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,CreditAccess Grameen Ltd.,Microfinance institutions,0.39,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Vedant Fashions Ltd.,Speciality retail,0.36,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Honeywell Automation India Ltd.,Industrial products,0.31,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Bharti Airtel Ltd. - Partly Paid,Telecom - cellular & fixed line services,0.28,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Onesource Specialty Pharma Ltd.,Pharmaceuticals,0.26,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,HG Infra Engineering Ltd.,Civil construction,0.26,Small Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Happy Forgings Ltd.,Castings & forgings,0.22,Other,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Aditya Birla Capital Ltd.,Life insurance,0.09,Mid Cap,Flexi Cap
Aditya Birla Sun Life Flexi Cap Fund,Solara Active Pharma Sciences Ltd.,Pharmaceuticals,0.08,Small Cap,Flexi Cap
SBI Flexi Cap Fund,ICICI Bank Ltd.,Private sector bank,5.89,Large Cap,Flexi Cap
SBI Flexi Cap Fund,HDFC Bank Ltd.,Private sector bank,5.7,Other,Flexi Cap
SBI Flexi Cap Fund,Axis Bank Ltd.,Private sector bank,5.65,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Larsen & Toubro Ltd.,Civil construction,4.77,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Kotak Mahindra Bank Ltd.,Private sector bank,3.57,Other,Flexi Cap
SBI Flexi Cap Fund,Eicher Motors Ltd.,2/3 wheelers,3.36,Other,Flexi Cap
SBI Flexi Cap Fund,Tata Steel Ltd.,Iron & steel products,3.32,Other,Flexi Cap
SBI Flexi Cap Fund,Reliance Industries Ltd.,Refineries & marketing,2.93,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Bharti Airtel Ltd.,Telecom - cellular & fixed line services,2.69,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Infosys Ltd.,Computers - software & consulting,2.23,Large Cap,Flexi Cap
SBI Flexi Cap Fund,HDFC Asset Management Co. Ltd.,Asset management company,2.21,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Max Financial Services Ltd.,Life insurance,2.11,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,SBI Life Insurance Co Ltd.,Life insurance,2.07,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Maruti Suzuki India Ltd.,Passenger cars & utility vehicles,2.05,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Muthoot Finance Pvt. Ltd.,Non banking financial company (nbfc),1.99,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,National Thermal Power Corporation Ltd.,Power generation,1.77,Large Cap,Flexi Cap
SBI Flexi Cap Fund,J S W Steel Ltd.,Iron & steel products,1.62,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Oil & Natural Gas Corporation Ltd.,Oil exploration & production,1.56,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Coal India Ltd.,Coal,1.56,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Bajaj Finance Ltd.,Non banking financial company (nbfc),1.55,Other,Flexi Cap
SBI Flexi Cap Fund,Mahindra & Mahindra Ltd.,Passenger cars & utility vehicles,1.53,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Multi Commodity Exchange Of India Ltd.,Exchange and data platform,1.52,Other,Flexi Cap
SBI Flexi Cap Fund,Jindal Steel Ltd.,Iron & steel products,1.51,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Nuvoco Vistas Corporation Ltd.,Cement & cement products,1.47,Other,Flexi Cap
SBI Flexi Cap Fund,Cholamandalam Investment & Finance Co. Ltd.,Non banking financial company (nbfc),1.44,Other,Flexi Cap
SBI Flexi Cap Fund,Hindalco Industries Ltd.,Aluminium,1.42,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Shriram Finance Ltd.,Non banking financial company (nbfc),1.37,Other,Flexi Cap
SBI Flexi Cap Fund,ICICI Lombard General Insurance Co Ltd.,General insurance,1.22,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Ashok Leyland Ltd.,Commercial vehicles,1.2,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Biocon Ltd.,Pharmaceuticals,1.17,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Swiggy Ltd.,E-retail/ e-commerce,1.14,Other,Flexi Cap
SBI Flexi Cap Fund,Cummins India Ltd.,Compressors  pumps & diesel engines,1.08,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Sun Pharmaceutical Industries Ltd.,Pharmaceuticals,1.0,Large Cap,Flexi Cap
SBI Flexi Cap Fund,NVIDIA Corporation,Foreign equity,0.98,Other,Flexi Cap
SBI Flexi Cap Fund,ICICI Prudential Life Insurance Co Ltd.,Life insurance,0.95,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Krishna Institute of Medical Sciences Ltd.,Hospital,0.94,Other,Flexi Cap
SBI Flexi Cap Fund,Microsoft Corp,Foreign equity,0.93,Other,Flexi Cap
SBI Flexi Cap Fund,Star Cement Ltd.,Cement & cement products,0.9,Small Cap,Flexi Cap
SBI Flexi Cap Fund,AIA Engineering Ltd.,Castings & forgings,0.9,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,United Breweries Ltd.,Breweries & distilleries,0.89,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Pearl Global Industries Limited,Trading – textiles,0.84,Other,Flexi Cap
SBI Flexi Cap Fund,Jubilant Foodworks Ltd.,Restaurants,0.84,Other,Flexi Cap
SBI Flexi Cap Fund,Aavas Financiers Ltd.,Housing finance company,0.79,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,V.I.P. Industries Ltd,Plastic products - consumer,0.74,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Aptus Value Housing Finance India Ltd.,Housing finance company,0.74,Other,Flexi Cap
SBI Flexi Cap Fund,Bank Of Baroda,Public sector bank,0.67,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Kingfa Science & Technology (India) Ltd.,Plastic products - industrial,0.64,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Carborundum Universal Ltd.,Abrasives & bearings,0.64,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Sona BLW Precision Forgings Ltd.,Auto components & equipments,0.61,Other,Flexi Cap
SBI Flexi Cap Fund,Asian Paints (india) Ltd.,Paints,0.47,Large Cap,Flexi Cap
SBI Flexi Cap Fund,V-Guard Industries Ltd.,Household appliances,0.47,Small Cap,Flexi Cap
SBI Flexi Cap Fund,JSW Cement Ltd.,Cement & cement products,0.47,Other,Flexi Cap
SBI Flexi Cap Fund,Power Mech Projects Ltd.,Civil construction,0.45,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Eternal Ltd.,E-retail/ e-commerce,0.43,Other,Flexi Cap
SBI Flexi Cap Fund,G R Infraprojects Ltd.,Civil construction,0.42,Other,Flexi Cap
SBI Flexi Cap Fund,Berger Paints India Ltd.,Paints,0.39,Large Cap,Flexi Cap
SBI Flexi Cap Fund,Pine Labs Ltd.,Financial technology (fintech),0.38,Other,Flexi Cap
SBI Flexi Cap Fund,HDB Financial Services Ltd.,Non banking financial company (nbfc),0.33,Other,Flexi Cap
SBI Flexi Cap Fund,Timken India Ltd.,Abrasives & bearings,0.32,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Grindwell Norton Ltd.,Abrasives & bearings,0.29,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Sheela Foam Ltd.,Furniture  home furnishing,0.22,Small Cap,Flexi Cap
SBI Flexi Cap Fund,Relaxo Footwears Ltd.,Footwear,0.19,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Thermax Ltd.,Heavy electrical equipment,0.13,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Page Industries Ltd.,Garments & apparels,0.03,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,Tenneco Clean Air India Ltd.,Auto components & equipments,0.02,Other,Flexi Cap
SBI Flexi Cap Fund,Fractal Analytics Ltd.,Computers - software & consulting,0.02,Other,Flexi Cap
SBI Flexi Cap Fund,Gujarat State Petronet Ltd.,Gas transmission/marketing,0.02,Mid Cap,Flexi Cap
SBI Flexi Cap Fund,CCL Products (India) Ltd.,Tea & coffee,0.0,Small Cap,Flexi Cap
UTI Flexi Cap Fund,ICICI Bank Ltd.,Private sector bank,6.67,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Bajaj Finance Ltd.,Non banking financial company (nbfc),6.58,Other,Flexi Cap
UTI Flexi Cap Fund,HDFC Bank Ltd.,Private sector bank,6.01,Other,Flexi Cap
UTI Flexi Cap Fund,Eternal Ltd.,E-retail/ e-commerce,5.13,Other,Flexi Cap
UTI Flexi Cap Fund,Titan Company Ltd.,Gems  jewellery and watches,3.91,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Kotak Mahindra Bank Ltd.,Private sector bank,3.78,Other,Flexi Cap
UTI Flexi Cap Fund,Avenue Supermarts Ltd.,Diversified retail,3.23,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Info Edge (India) Ltd.,Internet & catalogue retail,3.15,Other,Flexi Cap
UTI Flexi Cap Fund,Bharti Airtel Ltd.,Telecom - cellular & fixed line services,2.91,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Persistent Systems Ltd.,Computers - software & consulting,2.85,Other,Flexi Cap
UTI Flexi Cap Fund,Dixon Technologies (India) Ltd.,Consumer electronics,2.72,Other,Flexi Cap
UTI Flexi Cap Fund,Coforge Ltd.,Computers - software & consulting,2.67,Other,Flexi Cap
UTI Flexi Cap Fund,LTIMindtree Ltd.,Computers - software & consulting,2.66,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Eicher Motors Ltd.,2/3 wheelers,2.42,Other,Flexi Cap
UTI Flexi Cap Fund,Astral Ltd.,Plastic products - industrial,2.33,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Maruti Suzuki India Ltd.,Passenger cars & utility vehicles,2.24,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Trent Limited,Speciality retail,2.24,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Mahindra & Mahindra Ltd.,Passenger cars & utility vehicles,2.01,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Polycab India Limited,Cables - electricals,1.94,Other,Flexi Cap
UTI Flexi Cap Fund,Ajanta Pharma Limited,Pharmaceuticals,1.84,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Global Health Ltd.,Hospital,1.7,Other,Flexi Cap
UTI Flexi Cap Fund,DR. LAL PATHLABS Ltd.,Healthcare service provider,1.57,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Torrent Pharmaceuticals Ltd.,Pharmaceuticals,1.25,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Havells India Ltd.,Consumer electronics,1.15,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Divis Laboratories Ltd.,Pharmaceuticals,1.14,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Pidilite Industries Ltd.,Specialty chemicals,1.13,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Marico Ltd.,Personal care,1.09,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Grindwell Norton Ltd.,Abrasives & bearings,1.07,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Pi Industries Ltd.,Pesticides & agrochemicals,1.07,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Asian Paints (india) Ltd.,Paints,1.03,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Nestle India Ltd.,Packaged foods,1.02,Other,Flexi Cap
UTI Flexi Cap Fund,Schaeffler India Ltd.,Auto components & equipments,0.96,Other,Flexi Cap
UTI Flexi Cap Fund,Au Small Finance Bank Ltd.,Other bank,0.95,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Ipca Laboratories Ltd.,Pharmaceuticals,0.93,Other,Flexi Cap
UTI Flexi Cap Fund,Berger Paints India Ltd.,Paints,0.92,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Motherson Sumi Wiring India Ltd.,Auto components & equipments,0.91,Other,Flexi Cap
UTI Flexi Cap Fund,3M India Ltd.,Diversified,0.89,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,CG Power and Industrial Solutions Ltd.,Heavy electrical equipment,0.86,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Shree Cement Ltd.,Cement & cement products,0.84,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Affle India Ltd.,It enabled services,0.83,Other,Flexi Cap
UTI Flexi Cap Fund,Page Industries Ltd.,Garments & apparels,0.82,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Poly Medicure Ltd.,Medical equipment & supplies,0.77,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Jubilant Foodworks Ltd.,Restaurants,0.73,Other,Flexi Cap
UTI Flexi Cap Fund,Indiamart Intermesh Ltd.,Internet & catalogue retail,0.71,Other,Flexi Cap
UTI Flexi Cap Fund,Aavas Financiers Ltd.,Housing finance company,0.7,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Eris Lifesciences Ltd.,Pharmaceuticals,0.7,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Gland Pharma Ltd.,Pharmaceuticals,0.63,Other,Flexi Cap
UTI Flexi Cap Fund,Metro Brands Ltd.,Footwear,0.59,Other,Flexi Cap
UTI Flexi Cap Fund,Clean Science and Technology Ltd.,Commodity chemicals,0.53,Other,Flexi Cap
UTI Flexi Cap Fund,Infosys Ltd.,Computers - software & consulting,0.5,Large Cap,Flexi Cap
UTI Flexi Cap Fund,Syngene International Ltd.,Healthcare research  analytics & technology,0.43,Mid Cap,Flexi Cap
UTI Flexi Cap Fund,Rossari Biotech Ltd.,Specialty chemicals,0.37,Other,Flexi Cap
UTI Flexi Cap Fund,Sheela Foam Ltd.,Furniture  home furnishing,0.31,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Suven Pharmaceuticals Ltd.,Pharmaceuticals,0.27,Other,Flexi Cap
UTI Flexi Cap Fund,Barbeque-Nation Hospitality Ltd.,Restaurants,0.2,Other,Flexi Cap
UTI Flexi Cap Fund,Mukerian Papers Ltd.,Paper & paper products,0.0,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Spartek Ceramics Ltd.,Ceramics,0.0,Small Cap,Flexi Cap
UTI Flexi Cap Fund,Nihon Nirmaan Ltd.,Cement & cement products,0.0,Other,Flexi Cap
UTI Flexi Cap Fund,MTZ Polyfilms Ltd.,Other textile products,0.0,Small Cap,Flexi Cap
ICICI Prudential Flexicap Fund,TVS Motor Company Ltd.,2/3 wheelers,9.68,Mid Cap,Flexi Cap
ICICI Prudential Flexicap Fund,ICICI Bank Ltd.,Private sector bank,7.25,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,Maruti Suzuki India Ltd.,Passenger cars & utility vehicles,6.98,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,HDFC Bank Ltd.,Private sector bank,4.6,Other,Flexi Cap
ICICI Prudential Flexicap Fund,Avenue Supermarts Ltd.,Diversified retail,4.45,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,Infosys Ltd.,Computers - software & consulting,3.08,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,Eternal Ltd.,E-retail/ e-commerce,3.07,Other,Flexi Cap
ICICI Prudential Flexicap Fund,Axis Bank Ltd.,Private sector bank,2.8,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,State Bank Of India,Public sector bank,2.64,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,Larsen & Toubro Ltd.,Civil construction,2.56,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,Ethos Ltd.,Gems  jewellery and watches,2.42,Other,Flexi Cap
ICICI Prudential Flexicap Fund,PG Electroplast Ltd.,Consumer electronics,2.24,Other,Flexi Cap
ICICI Prudential Flexicap Fund,InterGlobe Aviation Ltd.,Airline,2.22,Large Cap,Flexi Cap
ICICI Prudential Flexicap Fund,Motherson Sumi Systems Ltd.,Auto components & equipments,2.21,Large Cap,Flexi Cap
